country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","02-04-2026 13:00:00",26.8458805,80.9365541,PM2.5,6,156,46
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","02-04-2026 13:00:00",28.9535882,77.7622941,PM10,60,343,152
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","02-04-2026 13:00:00",29.063510,77.709723,NH3,7,10,8
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","02-04-2026 13:00:00",29.063510,77.709723,SO2,7,48,31
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","02-04-2026 13:00:00",29.063510,77.709723,CO,10,74,42
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","02-04-2026 13:00:00",28.83526,78.74460,OZONE,12,67,18
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","02-04-2026 13:00:00",28.88528,78.73880,NO2,15,16,16
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","02-04-2026 13:00:00",28.849399,78.742362,PM2.5,18,63,41
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","02-04-2026 13:00:00",28.849399,78.742362,NO2,25,25,25
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","02-04-2026 13:00:00",28.849399,78.742362,NH3,4,4,4
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","02-04-2026 13:00:00",29.4723508,77.7194031,PM10,77,215,143
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","02-04-2026 13:00:00",29.4723508,77.7194031,NO2,17,89,44
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","02-04-2026 13:00:00",29.4723508,77.7194031,OZONE,11,115,62
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","02-04-2026 13:00:00",28.5447608,77.3231257,NO2,14,118,68
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD","02-04-2026 13:00:00",28.6245479,77.3577104,CO,29,60,50
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","02-04-2026 13:00:00",28.5898,77.3101,PM2.5,39,327,195
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","02-04-2026 13:00:00",26.730136,83.433859,NH3,1,1,1
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","02-04-2026 13:00:00",28.557054,77.453663,SO2,9,39,19
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","02-04-2026 13:00:00",28.725645,77.749675,SO2,24,109,57
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","02-04-2026 13:00:00",25.4547,78.6039,NH3,4,4,4
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","02-04-2026 13:00:00",25.4547,78.6039,OZONE,2,10,5
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","02-04-2026 13:00:00",27.168897,78.376960,PM2.5,18,74,40
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","02-04-2026 13:00:00",27.1594,78.3953,PM10,44,140,78
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","02-04-2026 13:00:00",28.6603346,77.3572563,PM10,100,336,198
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","02-04-2026 13:00:00",28.5898,77.3101,SO2,11,65,24
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","02-04-2026 13:00:00",28.5898,77.3101,CO,32,88,59
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","02-04-2026 13:00:00",28.569230,77.393848,PM2.5,44,320,173
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","02-04-2026 13:00:00",25.425602,81.917152,NO2,6,6,6
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","02-04-2026 13:00:00",25.425602,81.917152,OZONE,20,45,24
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","02-04-2026 13:00:00",25.494,81.863,NH3,8,8,8
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","02-04-2026 13:00:00",25.494,81.863,CO,8,42,17
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","02-04-2026 13:00:00","25.44919916 ","81.82735986 ",PM10,26,63,42
India,Uttar_Pradesh,Raebareli," Indira Nagar, Raebareli - NTPC Unchahar","02-04-2026 13:00:00",26.207781,81.245571,NH3,8,12,10
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB","02-04-2026 13:00:00",25.3505986,82.9083074,PM2.5,37,101,60
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","02-04-2026 13:00:00",25.262326,82.995408,SO2,18,33,21
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB","02-04-2026 13:00:00",25.32393,82.99687,CO,17,63,22
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","02-04-2026 13:00:00",30.269444,78.044167,OZONE,13,75,36
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","02-04-2026 13:00:00",29.2124114,78.9611753,NO2,6,10,8
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","02-04-2026 13:00:00",23.685297,86.945968,PM10,74,131,103
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","02-04-2026 13:00:00",23.685297,86.945968,NH3,3,9,5
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","02-04-2026 13:00:00",23.6181830,87.1057180,NO2,9,22,12
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","02-04-2026 13:00:00",23.6181830,87.1057180,NH3,1,2,1
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","02-04-2026 13:00:00",23.616515,87.119133,PM10,32,109,68
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","02-04-2026 13:00:00",23.616515,87.119133,NH3,3,4,3
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","02-04-2026 13:00:00",23.616515,87.119133,CO,74,103,79
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","02-04-2026 13:00:00",22.7605581,88.3617589,NO2,1,35,14
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","02-04-2026 13:00:00",22.7605581,88.3617589,OZONE,11,53,22
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","02-04-2026 13:00:00",23.567923,87.306843,OZONE,3,95,44
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","02-04-2026 13:00:00",23.5087640,87.3544400,PM2.5,43,82,60
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","02-04-2026 13:00:00",22.06047,88.109737,PM2.5,21,92,48
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","02-04-2026 13:00:00",22.06047,88.109737,NH3,2,5,4
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","02-04-2026 13:00:00",22.554954,88.292568,SO2,2,26,8
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB","02-04-2026 13:00:00",22.6025571,88.3105664,OZONE,13,70,31
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","02-04-2026 13:00:00",22.611968,88.347422,PM2.5,34,162,72
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","02-04-2026 13:00:00",22.611968,88.347422,NH3,7,16,10
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","02-04-2026 13:00:00",22.611968,88.347422,CO,8,46,34
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","02-04-2026 13:00:00",22.5687319,88.2797276,PM10,50,111,80
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","02-04-2026 13:00:00",22.5687319,88.2797276,NH3,3,11,7
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","02-04-2026 13:00:00",22.5367507,88.3638022,SO2,12,18,14
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","02-04-2026 13:00:00",22.5367507,88.3638022,CO,8,25,13
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB","02-04-2026 13:00:00",22.556640,88.342674,PM2.5,26,59,38
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB","02-04-2026 13:00:00",22.556640,88.342674,PM10,27,62,40
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB","02-04-2026 13:00:00",22.556640,88.342674,NH3,9,9,9
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","02-04-2026 13:00:00",22.49929,88.36917,PM2.5,36,77,52
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","02-04-2026 13:00:00",22.49929,88.36917,NO2,9,16,12
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","02-04-2026 13:00:00",22.5448082,88.3403691,NO2,28,34,30
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","02-04-2026 13:00:00",22.5448082,88.3403691,CO,44,54,48
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","02-04-2026 13:00:00",22.5448082,88.3403691,OZONE,22,72,37
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","02-04-2026 13:00:00",26.6879226,88.4152495,PM10,51,72,62
India,Andhra_Pradesh,Eluru,"District Court, Eluru - APPCB","02-04-2026 13:00:00",16.711754,81.092095,PM2.5,32,58,44
India,Andhra_Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB","02-04-2026 13:00:00",16.316553,80.413302,SO2,6,15,8
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","02-04-2026 13:00:00",14.465052,78.824187,PM10,50,74,60
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","02-04-2026 13:00:00",14.465052,78.824187,NO2,22,27,25
India,Andhra_Pradesh,Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB","02-04-2026 13:00:00",16.186555,81.13219,NO2,5,15,10
India,Andhra_Pradesh,Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB","02-04-2026 13:00:00",16.186555,81.13219,NH3,3,4,4
India,Andhra_Pradesh,Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB","02-04-2026 13:00:00",16.186555,81.13219,SO2,12,13,13
India,Andhra_Pradesh,Nellore,"Ambedkar Nagar, Nellore - APPCB ","02-04-2026 13:00:00","14.438164 ","79.966814 ",PM2.5,34,56,44
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","02-04-2026 13:00:00",16.9872867,81.7363176,PM10,21,62,39
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","02-04-2026 13:00:00",25.251013,86.989001,PM10,40,137,78
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","02-04-2026 13:00:00",25.265194,87.012947,OZONE,6,14,10
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","02-04-2026 13:00:00",25.204762,85.514960,PM2.5,17,75,42
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","02-04-2026 13:00:00",25.204762,85.514960,PM10,12,57,32
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","02-04-2026 13:00:00",25.567520,83.966379,PM2.5,38,60,50
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","02-04-2026 13:00:00",25.7808257,84.7446768,SO2,18,25,22
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","02-04-2026 13:00:00",24.7955,84.9994,NO2,9,9,9
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","02-04-2026 13:00:00",24.792403,84.992416,PM2.5,22,187,82
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","02-04-2026 13:00:00",24.792403,84.992416,NO2,11,12,12
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","02-04-2026 13:00:00",24.792403,84.992416,NH3,1,3,1
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","02-04-2026 13:00:00",24.762518,84.982348,PM2.5,24,78,44
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","02-04-2026 13:00:00",25.697189,85.245900,PM2.5,74,397,201
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","02-04-2026 13:00:00",25.560083,87.553265,PM2.5,20,58,39
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","02-04-2026 13:00:00",25.560083,87.553265,NH3,1,1,1
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","02-04-2026 13:00:00",26.0881305,87.93840336,CO,16,19,18
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","02-04-2026 13:00:00",27.308328,84.531742,PM2.5,22,127,66
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","02-04-2026 13:00:00",16.509717,80.612222,CO,30,36,33
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","02-04-2026 13:00:00",16.554731,80.649110,PM10,52,65,58
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","02-04-2026 13:00:00",16.554731,80.649110,CO,20,34,27
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","02-04-2026 13:00:00",17.72,83.3,OZONE,4,25,10
India,Assam,Guwahati,"IITG, Guwahati - PCBA","02-04-2026 13:00:00",26.2028636,91.70046436,NO2,1,7,3
India,Assam,Guwahati,"IITG, Guwahati - PCBA","02-04-2026 13:00:00",26.2028636,91.70046436,CO,6,14,9
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","02-04-2026 13:00:00",26.10887,91.589544,PM10,10,42,26
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","02-04-2026 13:00:00",26.987634,94.636574,PM2.5,12,28,19
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","02-04-2026 13:00:00",26.987634,94.636574,NO2,14,42,30
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","02-04-2026 13:00:00",26.146529,87.454184,SO2,NA,NA,NA
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","02-04-2026 13:00:00",26.146529,87.454184,OZONE,9,11,10
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","02-04-2026 13:00:00",25.42742023,86.13886079,NH3,3,4,4
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","02-04-2026 13:00:00",26.80365,84.51954,PM10,5,49,24
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","02-04-2026 13:00:00",26.80365,84.51954,NO2,6,10,8
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","02-04-2026 13:00:00",26.187500,91.744194,PM2.5,28,68,46
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","02-04-2026 13:00:00",26.187500,91.744194,NH3,1,1,1
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","02-04-2026 13:00:00",26.181742,91.78063,PM2.5,42,383,292
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","02-04-2026 13:00:00",26.181742,91.78063,PM10,89,250,188
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","02-04-2026 13:00:00",26.181742,91.78063,SO2,2,8,4
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","02-04-2026 13:00:00",26.446912,91.439057,PM2.5,12,49,26
India,Assam,Silchar,"Tarapur, Silchar - PCBA","02-04-2026 13:00:00",24.82827,92.79525,PM2.5,20,68,37
India,Assam,Silchar,"Tarapur, Silchar - PCBA","02-04-2026 13:00:00",24.82827,92.79525,NH3,1,1,1
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","02-04-2026 13:00:00",27.308328,84.531742,OZONE,8,11,10
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","02-04-2026 13:00:00",26.63086,84.90051,NO2,4,10,8
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","02-04-2026 13:00:00",26.11442,85.39813,OZONE,19,139,85
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","02-04-2026 13:00:00",26.1403345,85.3650192,OZONE,9,52,19
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","02-04-2026 13:00:00",26.1209,85.3647,OZONE,5,16,7
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","02-04-2026 13:00:00",13.67,79.35,NO2,29,82,51
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","02-04-2026 13:00:00",16.536107,80.594233,NO2,17,26,19
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","02-04-2026 13:00:00",16.536107,80.594233,SO2,7,17,9
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","02-04-2026 13:00:00",16.536107,80.594233,CO,22,44,30
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","02-04-2026 13:00:00",16.486692,80.699436,CO,26,42,32
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","02-04-2026 13:00:00",16.509717,80.612222,PM2.5,49,73,65
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","02-04-2026 13:00:00",14.675886,77.593027,SO2,6,13,10
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","02-04-2026 13:00:00",13.204880,79.097889,NO2,23,35,26
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","02-04-2026 13:00:00",13.204880,79.097889,OZONE,21,56,28
India,"Andaman and Nicobar","Sri Vijaya Puram","Police Line, Sri Vijaya Puram - ANPCC","02-04-2026 13:00:00",11.654054,92.734055,PM10,NA,NA,NA
India,"Andaman and Nicobar","Sri Vijaya Puram","Police Line, Sri Vijaya Puram - ANPCC","02-04-2026 13:00:00",11.654054,92.734055,SO2,NA,NA,NA
India,"Andaman and Nicobar","Sri Vijaya Puram","Police Line, Sri Vijaya Puram - ANPCC","02-04-2026 13:00:00",11.654054,92.734055,OZONE,11,12,12
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","02-04-2026 13:00:00",28.647622,77.3158090,NO2,14,67,32
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","02-04-2026 13:00:00",28.647622,77.3158090,CO,10,98,73
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","02-04-2026 13:00:00",28.695381,77.181665,OZONE,6,144,45
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD","02-04-2026 13:00:00",28.7256504,77.2011573,OZONE,27,162,48
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","02-04-2026 13:00:00",28.5512005,77.2735737,PM10,80,262,152
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","02-04-2026 13:00:00",28.5512005,77.2735737,NO2,38,69,57
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","02-04-2026 13:00:00",28.5512005,77.2735737,CO,24,100,66
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC ","02-04-2026 13:00:00","28.594169 ","77.125100 ",PM10,61,192,136
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC ","02-04-2026 13:00:00","28.594169 ","77.125100 ",OZONE,1,53,15
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","02-04-2026 13:00:00",28.656756,77.227234,PM2.5,69,303,213
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","02-04-2026 13:00:00",25.366336,87.117468,PM10,51,79,58
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","02-04-2026 13:00:00",25.366336,87.117468,NO2,5,6,6
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","02-04-2026 13:00:00",25.03280,85.41948,PM10,22,73,44
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","02-04-2026 13:00:00",25.892357,86.590325,CO,32,46,39
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","02-04-2026 13:00:00",25.892357,86.590325,OZONE,9,39,25
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","02-04-2026 13:00:00",25.859655,85.77944,PM2.5,NA,NA,NA
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","02-04-2026 13:00:00",25.859655,85.77944,NH3,NA,NA,NA
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","02-04-2026 13:00:00",24.952822,84.002396,NH3,2,5,3
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","02-04-2026 13:00:00",26.2271665,84.3570427,NH3,1,1,1
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","02-04-2026 13:00:00",28.6811736,77.3025234,NO2,40,116,70
India,Delhi,Delhi,"ITO, Delhi - CPCB","02-04-2026 13:00:00",28.628624,77.241060,NH3,4,6,5
India,Delhi,Delhi,"ITO, Delhi - CPCB","02-04-2026 13:00:00",28.628624,77.241060,OZONE,39,141,50
India,Delhi,Delhi,"JNU, Delhi - DPCC","02-04-2026 13:00:00","28.540721 ","77.168544 ",NO2,6,65,37
India,Delhi,Delhi,"JNU, Delhi - DPCC","02-04-2026 13:00:00","28.540721 ","77.168544 ",NH3,4,8,6
India,Delhi,Delhi,"JNU, Delhi - DPCC","02-04-2026 13:00:00","28.540721 ","77.168544 ",OZONE,1,41,18
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","02-04-2026 13:00:00",28.732820,77.170633,NH3,8,11,9
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","02-04-2026 13:00:00",28.732820,77.170633,SO2,48,84,59
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","02-04-2026 13:00:00",28.580280,77.233829,NH3,10,12,11
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","02-04-2026 13:00:00",28.5918245,77.2273074,CO,6,120,61
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","02-04-2026 13:00:00",21.258815,81.578979,PM2.5,13,44,23
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","02-04-2026 13:00:00",21.258815,81.578979,SO2,5,15,7
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","02-04-2026 13:00:00",21.258815,81.578979,CO,24,60,27
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","02-04-2026 13:00:00",21.237755,81.705301,PM2.5,19,37,27
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","02-04-2026 13:00:00",21.237755,81.705301,PM10,21,55,34
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","02-04-2026 13:00:00",21.237755,81.705301,SO2,4,22,6
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","02-04-2026 13:00:00",21.371751,81.664929,PM2.5,1,54,32
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","02-04-2026 13:00:00",21.371751,81.664929,PM10,1,147,79
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","02-04-2026 13:00:00",22.06631475,83.33820077,PM10,30,181,106
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","02-04-2026 13:00:00",22.06631475,83.33820077,OZONE,NA,NA,NA
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","02-04-2026 13:00:00",30.735567,76.775714,NH3,12,23,16
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","02-04-2026 13:00:00",30.751462,76.762879,CO,8,37,23
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","02-04-2026 13:00:00",30.719859,76.738637,NO2,17,108,56
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","02-04-2026 13:00:00",21.194815,81.314770,NO2,3,50,15
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","02-04-2026 13:00:00",21.194815,81.314770,SO2,6,39,13
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","02-04-2026 13:00:00",21.194815,81.314770,OZONE,10,32,20
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","02-04-2026 13:00:00",21.185571,81.343175,PM2.5,9,50,18
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","02-04-2026 13:00:00",21.185571,81.343175,NH3,3,3,3
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","02-04-2026 13:00:00",22.118125,83.140608,PM10,38,113,75
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","02-04-2026 13:00:00",22.118125,83.140608,SO2,4,35,13
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","02-04-2026 13:00:00",22.368195,82.746431,PM2.5,23,39,31
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","02-04-2026 13:00:00",22.368195,82.746431,CO,10,52,32
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","02-04-2026 13:00:00",22.368195,82.746431,OZONE,2,27,12
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","02-04-2026 13:00:00",22.348441,82.549611,NO2,25,33,29
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","02-04-2026 13:00:00",22.126650,83.483212,PM2.5,20,75,45
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","02-04-2026 13:00:00",22.126650,83.483212,SO2,18,63,36
India,Delhi,Delhi,"DTU, Delhi - CPCB","02-04-2026 13:00:00",28.7500499,77.1112615,CO,NA,NA,NA
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","02-04-2026 13:00:00",28.498571,77.264840,SO2,15,46,31
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","02-04-2026 13:00:00",28.498571,77.264840,CO,27,105,45
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","02-04-2026 13:00:00",28.5710274,77.0719006,SO2,21,46,29
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","02-04-2026 13:00:00",28.5710274,77.0719006,CO,31,120,70
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","02-04-2026 13:00:00",28.5627763,77.1180053,PM2.5,56,140,93
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC","02-04-2026 13:00:00","28.493624 ","77.201159 ",PM10,40,249,143
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","02-04-2026 13:00:00",25.586562,85.043586,NH3,10,12,11
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","02-04-2026 13:00:00",25.586562,85.043586,CO,26,84,41
